  103, 21, 0, 0, 0, 1, 11, 16, 126, 121, 4, 6, 5, 4, 9, 46, 15, 22, 5, 67, 126, 37, 12, 7, 0, 0, 1, 30, 78, 12, 0, 0, 39, 7, 0, 0, 0, 5, 62, 37, 126, 78, 5, 11, 7, 0, 3, 46, 44, 21, 8, 116, 126, 0, 0, 1, 0, 0, 7, 44, 55, 2, 1, 0, 12, 3, 17, 6, 0, 4, 42, 19, 93, 63, 96, 25, 2, 0, 3, 26, 10, 16, 112, 126, 63, 1, 0, 0, 0, 2, 49, 22, 21, 7, 3, 0, 0, 1, 80, 38, 1, 2, 15, 1, 1, 7, 126, 41, 0, 6, 30, 0, 0, 7, 126, 40, 0, 5, 41, 5, 0, 5, 106, 18, 0, 4, 38, 3;
  38, 55, 9, 48, 143, 2, 0, 0, 143, 143, 3, 5, 7, 0, 0, 0, 33, 21, 1, 1, 0, 0, 1, 1, 23, 8, 0, 0, 0, 0, 0, 2, 50, 24, 2, 10, 143, 71, 5, 9, 143, 70, 0, 1, 17, 18, 6, 38, 99, 11, 0, 0, 0, 0, 9, 21, 16, 3, 0, 0, 0, 0, 2, 19, 38, 17, 3, 13, 74, 53, 4, 8, 143, 72, 2, 6, 20, 20, 5, 31, 127, 29, 0, 0, 0, 0, 6, 15, 7, 0, 0, 0, 0, 0, 3, 13, 17, 25, 5, 30, 49, 10, 2, 3, 143, 121, 7, 19, 32, 6, 0, 0, 143, 84, 0, 0, 0, 0, 1, 2, 5, 3, 0, 0, 0, 0, 1, 3;
  0, 24, 89, 0, 0, 0, 1, 1, 1, 12, 68, 21, 72, 4, 0, 1, 2, 3, 7, 30, 168, 13, 3, 0, 9, 19, 4, 2, 24, 5, 13, 1, 0, 63, 168, 0, 0, 0, 3, 0, 9, 60, 168, 30, 13, 1, 1, 0, 62, 26, 70, 46, 94, 35, 85, 40, 5, 4, 1, 0, 7, 36, 168, 19, 1, 5, 22, 0, 0, 1, 14, 4, 53, 18, 42, 1, 7, 12, 7, 3, 168, 28, 8, 0, 1, 1, 20, 41, 55, 3, 0, 1, 0, 14, 102, 23, 3, 1, 0, 0, 1, 0, 0, 1, 42, 2, 0, 1, 17, 2, 0, 1, 168, 21, 0, 0, 2, 0, 0, 0, 72, 6, 0, 1, 1, 0, 0, 0;
  0, 0, 0, 0, 1, 1, 3, 1, 41, 0, 0, 1, 14, 5, 1, 4, 168, 0, 0, 0, 1, 0, 0, 34, 71, 0, 0, 0, 1, 1, 1, 10, 0, 0, 15, 3, 0, 0, 23, 4, 54, 2, 5, 12, 8, 2, 41, 17, 168, 40, 21, 1, 1, 0, 8, 29, 54, 23, 103, 12, 0, 1, 1, 5, 0, 0, 3, 1, 0, 0, 168, 51, 9, 0, 1, 1, 13, 30, 168, 58, 63, 39, 86, 35, 94, 47, 70, 26, 5, 18, 168, 35, 8, 0, 2, 5, 0, 1, 1, 0, 0, 0, 92, 18, 0, 1, 0, 5, 74, 22, 70, 9, 1, 0, 3, 14, 168, 30, 7, 2, 6, 1, 11, 5, 26, 3, 5, 19;
  33, 5, 1, 11, 43, 6, 3, 16, 154, 5, 1, 10, 30, 4, 0, 21, 148, 0, 0, 1, 4, 1, 0, 16, 0, 0, 0, 2, 9, 7, 0, 0, 69, 5, 1, 25, 106, 5, 2, 25, 154, 11, 1, 18, 42, 0, 0, 49, 135, 3, 0, 4, 7, 1, 0, 26, 0, 0, 1, 8, 8, 3, 0, 0, 41, 4, 0, 10, 154, 26, 5, 39, 154, 71, 0, 7, 53, 3, 0, 7, 116, 35, 6, 4, 3, 0, 0, 2, 0, 1, 7, 5, 4, 3, 1, 0, 22, 2, 0, 1, 154, 37, 2, 12, 154, 65, 0, 1, 61, 10, 3, 29, 114, 37, 4, 2, 0, 0, 0, 8, 0, 1, 7, 5, 1, 0, 0, 0;
  0, 12, 74, 0, 0, 1, 0, 0, 0, 7, 57, 16, 86, 9, 0, 1, 2, 2, 6, 18, 171, 34, 5, 0, 5, 6, 6, 2, 16, 6, 15, 1, 0, 41, 171, 1, 0, 1, 4, 0, 9, 35, 171, 33, 18, 4, 1, 0, 79, 27, 79, 43, 95, 34, 96, 42, 6, 2, 2, 0, 5, 39, 171, 17, 0, 2, 24, 1, 0, 7, 20, 0, 42, 10, 42, 3, 11, 30, 8, 2, 171, 30, 9, 0, 2, 4, 18, 33, 54, 5, 0, 1, 1, 13, 85, 16, 0, 0, 0, 0, 1, 3, 3, 0, 27, 1, 0, 0, 18, 12, 1, 1, 171, 31, 0, 0, 4, 3, 0, 2, 65, 11, 0, 1, 1, 0, 0, 0;
  0, 0, 1, 3, 3, 0, 0, 0, 25, 1, 0, 7, 20, 0, 0, 2, 171, 1, 0, 1, 4, 0, 0, 39, 73, 0, 0, 1, 0, 0, 0, 12, 0, 0, 18, 13, 1, 1, 26, 1, 43, 3, 11, 30, 8, 2, 42, 10, 171, 34, 18, 4, 1, 0, 9, 33, 57, 16, 88, 9, 0, 1, 0, 6, 0, 0, 4, 3, 0, 2, 171, 33, 10, 0, 2, 4, 18, 33, 171, 31, 78, 42, 94, 34, 97, 42, 80, 27, 6, 17, 171, 35, 5, 0, 2, 2, 0, 1, 1, 0, 0, 0, 66, 12, 0, 1, 1, 12, 83, 16, 55, 6, 2, 0, 5, 37, 171, 17, 6, 2, 6, 2, 15, 6, 16, 1, 5, 6;
  17, 3, 3, 41, 131, 23, 0, 1, 131, 19, 4, 10, 15, 3, 0, 6, 43, 5, 1, 37, 105, 0, 0, 3, 56, 0, 0, 9, 39, 1, 0, 33, 18, 1, 0, 1, 131, 36, 0, 2, 131, 24, 3, 14, 35, 5, 0, 10, 51, 16, 7, 121, 77, 0, 0, 1, 116, 6, 2, 15, 12, 0, 0, 31, 17, 0, 0, 35, 131, 8, 0, 9, 131, 7, 3, 32, 47, 2, 0, 29, 68, 10, 7, 113, 80, 1, 0, 6, 131, 6, 2, 5, 1, 0, 0, 18, 17, 0, 0, 26, 131, 3, 1, 13, 53, 1, 1, 10, 46, 3, 1, 24, 45, 1, 0, 13, 70, 16, 6, 52, 92, 0, 0, 0, 0, 0, 1, 62;
  14, 28, 5, 10, 75, 20, 0, 2, 32, 45, 2, 2, 38, 25, 1, 1, 78, 84, 1, 2, 50, 25, 0, 0, 89, 104, 1, 0, 1, 0, 0, 0, 17, 16, 3, 5, 120, 83, 1, 1, 120, 46, 2, 1, 24, 42, 4, 9, 38, 51, 1, 1, 92, 119, 3, 4, 68, 120, 1, 0, 7, 10, 0, 0, 5, 0, 0, 0, 78, 120, 3, 3, 120, 12, 0, 0, 21, 58, 10, 21, 55, 11, 0, 0, 60, 120, 5, 7, 37, 113, 1, 0, 37, 98, 1, 4, 0, 0, 1, 1, 54, 35, 0, 0, 64, 37, 0, 0, 53, 35, 1, 2, 71, 50, 0, 0, 26, 60, 1, 1, 25, 4, 0, 0, 53, 119, 7, 13;
  0, 0, 7, 8, 1, 0, 0, 0, 32, 1, 2, 11, 5, 0, 0, 3, 165, 1, 0, 1, 1, 0, 0, 44, 73, 1, 1, 2, 1, 0, 0, 11, 0, 2, 22, 4, 0, 0, 23, 7, 56, 3, 9, 10, 1, 1, 41, 12, 165, 36, 19, 1, 0, 0, 6, 35, 53, 16, 86, 11, 0, 1, 0, 7, 0, 1, 2, 0, 0, 0, 165, 54, 13, 1, 0, 1, 20, 42, 165, 31, 69, 53, 115, 35, 88, 43, 51, 15, 5, 17, 165, 43, 4, 1, 1, 0, 0, 1, 1, 0, 0, 0, 85, 13, 0, 0, 0, 14, 109, 25, 64, 4, 1, 1, 7, 45, 165, 19, 4, 0, 2, 1, 22, 11, 15, 3, 3, 1;
  0, 0, 11, 3, 0, 0, 0, 1, 1, 1, 28, 17, 39, 1, 0, 2, 0, 0, 7, 15, 162, 46, 18, 1, 3, 5, 2, 1, 46, 23, 98, 18, 0, 0, 162, 73, 0, 0, 0, 0, 9, 24, 162, 99, 7, 0, 0, 0, 95, 63, 89, 26, 52, 43, 62, 24, 13, 0, 0, 0, 4, 19, 162, 59, 0, 1, 123, 31, 0, 1, 13, 12, 54, 14, 79, 28, 3, 13, 14, 11, 162, 33, 12, 1, 0, 1, 3, 25, 53, 1, 1, 1, 0, 0, 8, 10, 2, 0, 0, 0, 1, 1, 5, 10, 52, 0, 0, 0, 9, 6, 3, 9, 162, 0, 0, 0, 0, 0, 0, 22, 41, 0, 0, 1, 1, 0, 0, 1;
  0, 0, 4, 2, 3, 6, 0, 0, 60, 1, 1, 3, 21, 8, 0, 4, 161, 4, 0, 0, 1, 1, 0, 5, 41, 0, 0, 0, 0, 0, 0, 1, 0, 1, 8, 3, 1, 45, 94, 0, 62, 7, 4, 16, 11, 30, 67, 15, 161, 20, 2, 1, 1, 1, 11, 32, 53, 7, 7, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 82, 161, 0, 10, 0, 0, 1, 8, 98, 161, 25, 106, 30, 68, 42, 42, 21, 78, 64, 14, 67, 161, 13, 2, 0, 0, 0, 1, 1, 0, 0, 0, 3, 11, 0, 1, 1, 0, 1, 46, 19, 26, 0, 0, 2, 26, 59, 161, 12, 7, 1, 1, 26, 116, 21, 31, 2, 5, 4;
  1, 6, 12, 0, 0, 0, 0, 0, 62, 20, 9, 0, 0, 0, 0, 0, 156, 23, 0, 0, 0, 0, 0, 1, 41, 1, 0, 1, 13, 0, 0, 1, 0, 4, 11, 0, 0, 46, 106, 0, 68, 16, 13, 1, 0, 20, 75, 15, 156, 22, 2, 0, 0, 0, 9, 25, 50, 6, 9, 3, 14, 1, 0, 0, 0, 0, 0, 0, 0, 92, 156, 0, 12, 0, 0, 1, 9, 90, 156, 24, 111, 32, 73, 40, 36, 21, 66, 53, 13, 52, 156, 14, 3, 0, 0, 0, 0, 0, 1, 4, 1, 7, 12, 0, 2, 1, 0, 4, 62, 19, 30, 1, 0, 1, 30, 75, 156, 11, 6, 0, 1, 31, 128, 26, 24, 0, 0, 0;
  0, 0, 18, 3, 0, 0, 15, 2, 0, 0, 32, 13, 24, 5, 12, 2, 0, 0, 8, 25, 164, 34, 7, 0, 0, 0, 1, 7, 83, 32, 71, 3, 0, 0, 164, 64, 0, 0, 1, 0, 8, 19, 164, 76, 5, 0, 1, 0, 81, 51, 102, 30, 67, 43, 52, 23, 10, 0, 0, 0, 11, 35, 164, 33, 0, 0, 91, 43, 7, 0, 0, 0, 68, 14, 80, 31, 14, 2, 0, 6, 164, 28, 15, 1, 0, 0, 4, 41, 50, 1, 2, 1, 0, 1, 28, 18, 0, 0, 1, 4, 11, 0, 0, 0, 80, 0, 0, 3, 18, 1, 0, 15, 164, 0, 0, 0, 0, 0, 0, 51, 32, 0, 0, 0, 0, 4, 1, 8;
  0, 29, 90, 0, 0, 0, 0, 0, 0, 14, 60, 16, 64, 1, 0, 1, 0, 0, 6, 28, 164, 9, 1, 0, 9, 5, 0, 1, 31, 3, 5, 1, 0, 89, 164, 0, 0, 0, 1, 1, 8, 83, 164, 28, 11, 0, 0, 0, 53, 23, 80, 59, 93, 22, 68, 37, 4, 2, 0, 1, 11, 42, 164, 13, 1, 12, 21, 0, 0, 0, 6, 4, 57, 27, 48, 3, 3, 2, 3, 2, 164, 24, 12, 0, 0, 1, 26, 50, 42, 2, 0, 0, 0, 26, 121, 22, 0, 12, 3, 1, 0, 0, 0, 0, 57, 6, 3, 11, 6, 0, 0, 0, 164, 17, 0, 1, 0, 0, 0, 0, 55, 7, 1, 1, 0, 0, 1, 0;
  4, 0, 0, 0, 0, 1, 0, 10, 59, 0, 0, 0, 5, 6, 1, 10, 165, 0, 0, 0, 0, 0, 0, 35, 59, 0, 0, 0, 1, 1, 0, 5, 4, 9, 7, 0, 0, 0, 19, 9, 75, 3, 3, 2, 4, 2, 35, 25, 165, 48, 23, 1, 0, 0, 6, 28, 41, 19, 109, 18, 0, 1, 0, 3, 1, 2, 2, 0, 0, 0, 165, 73, 14, 1, 1, 0, 14, 29, 165, 75, 64, 47, 84, 22, 83, 47, 68, 23, 3, 14, 165, 43, 6, 0, 1, 1, 0, 1, 0, 0, 0, 0, 89, 27, 0, 1, 0, 5, 79, 19, 66, 12, 0, 0, 3, 12, 165, 25, 7, 1, 1, 0, 11, 4, 19, 2, 6, 8;
  36, 116, 1, 0, 47, 95, 0, 0, 84, 129, 2, 1, 2, 3, 0, 0, 17, 29, 3, 6, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 2, 5, 21, 21, 0, 0, 98, 129, 6, 8, 129, 93, 0, 0, 16, 43, 8, 62, 99, 17, 0, 0, 0, 1, 5, 23, 0, 0, 2, 2, 1, 0, 3, 7, 43, 26, 0, 0, 87, 108, 3, 3, 129, 88, 0, 0, 58, 66, 6, 22, 116, 66, 0, 0, 3, 5, 2, 8, 1, 1, 3, 4, 7, 11, 3, 0, 83, 32, 0, 0, 38, 41, 1, 1, 63, 60, 1, 0, 106, 97, 0, 0, 129, 113, 0, 0, 3, 5, 0, 0, 6, 5, 0, 1, 1, 8, 4, 0;
  14, 6, 1, 1, 1, 6, 7, 9, 141, 1, 0, 1, 0, 2, 4, 117, 141, 1, 1, 95, 57, 0, 0, 47, 0, 0, 0, 126, 97, 0, 0, 0, 44, 5, 0, 0, 1, 3, 3, 16, 141, 30, 7, 16, 3, 0, 0, 72, 80, 12, 10, 141, 98, 0, 0, 13, 0, 0, 0, 100, 62, 0, 0, 0, 35, 10, 0, 1, 1, 1, 1, 5, 141, 141, 41, 21, 1, 0, 0, 5, 15, 34, 50, 141, 31, 0, 0, 0, 0, 0, 0, 72, 33, 0, 0, 0, 8, 1, 0, 1, 0, 0, 6, 26, 51, 25, 5, 1, 0, 0, 0, 42, 15, 9, 8, 24, 18, 0, 0, 9, 0, 0, 0, 81, 40, 0, 0, 0;
  0, 0, 1, 1, 3, 6, 3, 0, 71, 1, 0, 1, 12, 9, 1, 3, 166, 5, 0, 0, 0, 0, 0, 3, 45, 0, 0, 1, 1, 0, 0, 1, 0, 0, 2, 2, 2, 22, 91, 0, 69, 3, 0, 4, 11, 24, 66, 15, 166, 16, 2, 0, 0, 1, 10, 30, 53, 8, 10, 1, 2, 1, 0, 1, 0, 0, 0, 0, 0, 61, 166, 0, 10, 0, 0, 0, 9, 80, 166, 26, 107, 31, 74, 40, 43, 20, 74, 61, 13, 54, 166, 11, 2, 0, 0, 0, 0, 1, 1, 0, 0, 5, 23, 0, 1, 1, 0, 1, 57, 20, 40, 0, 0, 1, 26, 47, 166, 21, 8, 0, 0, 16, 107, 15, 25, 5, 5, 3;
  0, 0, 25, 3, 0, 1, 2, 0, 0, 0, 39, 14, 24, 1, 1, 1, 0, 0, 9, 27, 170, 22, 6, 0, 5, 4, 1, 4, 75, 19, 48, 12, 0, 0, 170, 42, 0, 0, 0, 0, 9, 25, 170, 57, 4, 0, 0, 0, 85, 59, 99, 27, 70, 41, 56, 20, 11, 0, 0, 0, 13, 30, 170, 46, 1, 2, 104, 12, 0, 0, 9, 9, 60, 15, 80, 12, 0, 3, 12, 15, 170, 29, 12, 0, 0, 0, 5, 43, 57, 0, 1, 2, 1, 0, 29, 17, 4, 0, 0, 0, 0, 1, 3, 8, 69, 0, 0, 0, 2, 3, 3, 8, 170, 0, 0, 0, 0, 0, 0, 26, 42, 0, 0, 0, 1, 0, 0, 4;
  0, 0, 24, 3, 0, 0, 4, 0, 0, 0, 40, 15, 33, 1, 2, 2, 0, 0, 9, 39, 170, 18, 12, 1, 1, 2, 4, 10, 48, 10, 63, 11, 0, 0, 170, 49, 0, 0, 0, 0, 12, 19, 170, 68, 7, 0, 0, 0, 102, 43, 90, 32, 78, 34, 81, 35, 10, 0, 0, 1, 8, 15, 170, 55, 0, 0, 79, 18, 2, 8, 5, 0, 70, 11, 65, 18, 9, 10, 1, 9, 170, 19, 10, 1, 0, 0, 5, 42, 45, 1, 1, 2, 1, 0, 23, 13, 0, 0, 0, 2, 7, 2, 1, 0, 77, 0, 0, 1, 16, 3, 0, 10, 170, 0, 0, 0, 0, 0, 0, 31, 31, 0, 0, 0, 1, 1, 0, 3;
  0, 3, 9, 1, 0, 0, 0, 0, 45, 3, 4, 10, 3, 0, 0, 0, 162, 2, 0, 1, 0, 0, 0, 4, 55, 0, 0, 1, 2, 0, 0, 2, 0, 2, 12, 1, 0, 39, 108, 0, 53, 6, 11, 7, 1, 26, 78, 11, 162, 14, 3, 0, 0, 1, 12, 29, 59, 7, 9, 1, 3, 1, 0, 3, 0, 0, 0, 0, 0, 74, 162, 0, 9, 0, 0, 0, 12, 99, 162, 16, 105, 40, 80, 36, 65, 30, 82, 44, 14, 77, 162, 8, 3, 0, 0, 0, 0, 1, 1, 0, 0, 4, 12, 0, 2, 2, 0, 3, 60, 16, 26, 1, 0, 3, 22, 33, 162, 14, 5, 0, 3, 30, 84, 9, 26, 1, 1, 2;
  0, 0, 26, 7, 1, 0, 0, 0, 0, 0, 47, 17, 33, 0, 0, 0, 0, 1, 12, 32, 170, 27, 17, 1, 1, 6, 13, 7, 31, 12, 73, 10, 0, 1, 170, 43, 0, 0, 0, 0, 13, 24, 170, 64, 6, 0, 0, 1, 120, 60, 89, 22, 51, 35, 74, 27, 14, 0, 0, 0, 4, 14, 170, 41, 0, 2, 83, 8, 1, 1, 13, 3, 72, 12, 61, 16, 5, 7, 3, 9, 170, 22, 9, 1, 0, 0, 2, 35, 47, 0, 0, 0, 2, 2, 13, 9, 0, 0, 5, 8, 1, 0, 1, 0, 81, 6, 2, 16, 6, 0, 0, 1, 170, 3, 0, 1, 0, 0, 0, 16, 34, 0, 0, 0, 2, 1, 0, 3;
  0, 0, 30, 3, 0, 0, 3, 0, 0, 0, 44, 13, 19, 0, 1, 2, 0, 0, 11, 42, 171, 16, 3, 0, 0, 1, 5, 16, 84, 18, 41, 4, 0, 0, 171, 34, 0, 0, 0, 0, 7, 25, 171, 52, 3, 0, 0, 0, 79, 63, 108, 28, 69, 38, 46, 19, 10, 0, 0, 1, 17, 36, 171, 35, 0, 0, 92, 13, 1, 2, 4, 0, 60, 17, 77, 19, 10, 8, 1, 5, 171, 34, 14, 1, 0, 1, 5, 37, 56, 1, 1, 1, 0, 0, 36, 20, 0, 0, 4, 4, 2, 1, 1, 0, 71, 3, 0, 13, 13, 1, 0, 3, 171, 2, 0, 1, 1, 0, 0, 25, 41, 0, 0, 1, 1, 0, 0, 5;
  5, 5, 2, 0, 1, 0, 0, 0, 78, 7, 1, 3, 4, 0, 0, 0, 169, 16, 0, 0, 0, 0, 0, 0, 40, 1, 0, 0, 3, 0, 0, 0, 0, 13, 12, 1, 0, 7, 86, 2, 72, 14, 10, 7, 1, 8, 64, 17, 169, 32, 2, 0, 0, 0, 8, 28, 51, 9, 12, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 44, 169, 1, 13, 0, 0, 1, 7, 56, 169, 32, 111, 30, 70, 37, 40, 18, 74, 64, 13, 53, 169, 11, 2, 0, 0, 0, 0, 1, 1, 0, 0, 6, 30, 0, 1, 1, 0, 1, 50, 22, 47, 1, 0, 1, 24, 44, 169, 22, 8, 0, 4, 24, 97, 17, 29, 2, 0, 2;
  0, 1, 33, 4, 0, 0, 0, 0, 1, 2, 46, 18, 41, 0, 0, 0, 0, 0, 8, 35, 171, 33, 12, 0, 2, 3, 1, 8, 57, 20, 77, 14, 0, 0, 171, 43, 0, 0, 0, 0, 9, 28, 171, 48, 8, 1, 1, 0, 86, 58, 89, 22, 64, 46, 67, 25, 10, 0, 0, 0, 6, 23, 171, 48, 0, 0, 81, 15, 1, 3, 29, 2, 57, 17, 72, 10, 2, 13, 22, 14, 171, 30, 11, 0, 0, 0, 6, 46, 52, 0, 0, 0, 0, 0, 28, 18, 0, 0, 0, 0, 2, 3, 12, 0, 61, 0, 0, 0, 10, 7, 4, 8, 171, 0, 0, 0, 0, 0, 0, 27, 40, 0, 0, 0, 1, 1, 0, 5;
  0, 0, 2, 4, 10, 0, 0, 0, 74, 11, 1, 3, 30, 1, 0, 0, 171, 33, 0, 0, 1, 0, 0, 0, 38, 3, 0, 0, 0, 0, 0, 1, 0, 0, 10, 6, 4, 11, 67, 0, 70, 8, 3, 14, 22, 17, 59, 17, 171, 37, 7, 1, 1, 0, 10, 30, 51, 17, 34, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 38, 171, 0, 11, 0, 0, 0, 6, 57, 171, 29, 91, 23, 68, 46, 65, 24, 84, 59, 9, 44, 171, 28, 10, 0, 0, 0, 0, 0, 1, 1, 0, 5, 33, 0, 0, 0, 0, 0, 33, 20, 47, 0, 0, 0, 9, 27, 171, 40, 9, 0, 1, 10, 65, 21, 68, 10, 2, 3;
  17, 45, 27, 27, 8, 3, 4, 7, 12, 124, 39, 0, 0, 0, 20, 15, 13, 124, 16, 0, 0, 1, 6, 4, 30, 70, 1, 0, 0, 0, 0, 0, 24, 61, 2, 2, 25, 114, 3, 3, 124, 59, 1, 1, 2, 9, 34, 42, 66, 83, 3, 2, 33, 46, 30, 25, 124, 65, 1, 0, 2, 2, 0, 15, 14, 9, 17, 11, 74, 124, 13, 4, 124, 113, 7, 3, 19, 51, 10, 14, 89, 46, 4, 7, 39, 19, 54, 85, 97, 1, 0, 1, 2, 2, 16, 82, 4, 28, 40, 26, 44, 47, 4, 3, 72, 24, 4, 8, 41, 60, 29, 70, 124, 18, 3, 2, 1, 2, 34, 97, 5, 3, 3, 3, 1, 2, 12, 17;
  2, 0, 0, 17, 95, 1, 0, 0, 134, 0, 0, 12, 54, 0, 1, 61, 54, 0, 0, 0, 17, 29, 20, 53, 8, 0, 0, 3, 131, 23, 1, 1, 10, 1, 0, 32, 132, 0, 0, 1, 134, 6, 0, 13, 45, 0, 0, 55, 75, 4, 2, 4, 39, 25, 4, 28, 11, 0, 0, 1, 134, 50, 0, 2, 16, 6, 1, 53, 134, 0, 0, 0, 134, 72, 2, 15, 27, 0, 0, 3, 58, 43, 11, 7, 20, 2, 0, 1, 10, 2, 1, 12, 134, 16, 0, 0, 13, 2, 0, 11, 134, 2, 0, 3, 134, 38, 0, 3, 24, 1, 0, 21, 48, 54, 8, 11, 9, 0, 0, 3, 10, 8, 5, 62, 122, 0, 0, 0;
  1, 3, 4, 3, 1, 1, 1, 1, 16, 3, 2, 5, 4, 2, 1, 11, 29, 1, 0, 0, 0, 0, 33, 117, 0, 0, 1, 0, 0, 1, 117, 98, 40, 8, 1, 1, 1, 13, 24, 25, 66, 5, 1, 2, 2, 84, 48, 24, 117, 26, 2, 4, 1, 6, 25, 117, 20, 8, 48, 75, 13, 0, 47, 63, 117, 21, 0, 0, 0, 4, 8, 34, 92, 6, 0, 0, 0, 117, 85, 58, 117, 17, 3, 17, 6, 37, 41, 75, 16, 8, 20, 117, 117, 2, 0, 2, 73, 1, 0, 0, 0, 0, 0, 117, 58, 0, 0, 3, 11, 44, 27, 107, 2, 0, 0, 62, 59, 35, 19, 16, 0, 0, 1, 117, 62, 1, 0, 0;
  120, 0, 0, 78, 82, 0, 0, 102, 130, 4, 11, 7, 0, 0, 0, 130, 35, 20, 11, 3, 0, 0, 1, 12, 28, 6, 0, 0, 0, 0, 0, 3, 130, 1, 2, 39, 27, 0, 0, 130, 89, 11, 18, 51, 24, 0, 0, 63, 110, 47, 15, 12, 2, 0, 0, 1, 45, 6, 0, 0, 0, 0, 0, 1, 130, 2, 2, 8, 7, 2, 1, 130, 45, 2, 1, 31, 71, 8, 4, 15, 130, 8, 1, 3, 6, 0, 1, 14, 42, 11, 0, 0, 0, 0, 0, 1, 53, 0, 0, 1, 3, 8, 43, 130, 8, 0, 0, 2, 16, 49, 130, 31, 49, 1, 0, 0, 1, 26, 105, 49, 17, 5, 0, 0, 1, 6, 5, 6;
  21, 18, 3, 30, 118, 31, 0, 0, 123, 67, 2, 3, 6, 4, 1, 8, 19, 4, 1, 1, 20, 8, 7, 22, 6, 7, 1, 16, 123, 11, 1, 1, 13, 2, 0, 0, 105, 123, 1, 2, 123, 15, 0, 0, 23, 35, 6, 38, 55, 1, 0, 0, 21, 47, 23, 32, 6, 2, 0, 3, 123, 94, 2, 0, 3, 0, 0, 0, 115, 61, 0, 1, 123, 37, 0, 0, 58, 38, 2, 10, 95, 26, 0, 0, 2, 29, 12, 8, 2, 0, 0, 0, 112, 123, 8, 3, 0, 0, 1, 1, 66, 27, 0, 0, 84, 62, 1, 1, 86, 32, 0, 0, 97, 92, 0, 0, 1, 1, 1, 3, 5, 8, 1, 5, 116, 24, 2, 2;
  1, 26, 56, 63, 41, 34, 31, 3, 15, 61, 27, 0, 0, 12, 129, 33, 28, 27, 1, 0, 0, 5, 106, 109, 2, 10, 2, 1, 15, 104, 93, 10, 34, 38, 46, 70, 92, 1, 0, 4, 129, 110, 24, 0, 0, 0, 3, 47, 57, 57, 17, 0, 0, 0, 24, 52, 7, 30, 15, 36, 50, 12, 8, 8, 27, 13, 0, 22, 88, 1, 0, 3, 110, 129, 56, 0, 0, 0, 0, 9, 14, 112, 129, 1, 0, 0, 7, 8, 1, 18, 129, 98, 19, 0, 2, 3, 2, 2, 0, 9, 39, 1, 4, 7, 2, 25, 23, 2, 1, 3, 4, 3, 0, 16, 103, 4, 1, 3, 7, 2, 1, 10, 84, 13, 0, 1, 4, 2;
  0, 0, 125, 28, 0, 1, 2, 2, 5, 6, 125, 30, 0, 1, 23, 21, 113, 57, 50, 7, 7, 5, 16, 46, 26, 7, 14, 31, 105, 43, 1, 6, 19, 1, 3, 1, 1, 6, 4, 20, 73, 1, 1, 0, 0, 2, 85, 125, 48, 0, 0, 0, 4, 24, 125, 125, 15, 0, 0, 0, 60, 125, 22, 30, 46, 18, 1, 3, 6, 2, 0, 5, 125, 70, 0, 0, 1, 4, 9, 53, 59, 9, 0, 0, 10, 40, 36, 45, 13, 0, 0, 6, 60, 72, 20, 38, 18, 8, 0, 1, 7, 8, 1, 0, 125, 125, 7, 0, 1, 1, 1, 0, 50, 75, 90, 3, 1, 7, 4, 7, 7, 4, 68, 87, 41, 2, 1, 6;
  0, 0, 22, 7, 1, 0, 0, 0, 2, 4, 25, 12, 0, 0, 0, 1, 13, 4, 7, 2, 0, 0, 25, 37, 16, 0, 0, 1, 33, 12, 51, 49, 0, 0, 80, 31, 7, 9, 6, 0, 35, 28, 110, 10, 0, 2, 10, 5, 127, 45, 12, 0, 0, 0, 27, 92, 25, 10, 8, 13, 109, 34, 77, 52, 0, 50, 110, 6, 7, 24, 25, 0, 39, 37, 75, 1, 0, 11, 47, 20, 127, 127, 44, 0, 0, 0, 3, 19, 14, 55, 107, 67, 78, 1, 1, 2, 0, 66, 127, 2, 2, 73, 52, 0, 14, 127, 127, 5, 4, 37, 8, 3, 93, 127, 48, 0, 0, 0, 1, 7, 14, 19, 28, 19, 42, 0, 0, 2;
  31, 28, 1, 11, 140, 9, 0, 0, 140, 140, 4, 3, 10, 1, 0, 0, 17, 72, 15, 6, 21, 3, 0, 0, 7, 9, 3, 17, 140, 18, 0, 0, 20, 8, 0, 1, 140, 61, 0, 2, 140, 80, 1, 0, 28, 11, 0, 13, 77, 61, 20, 23, 10, 0, 0, 2, 2, 8, 11, 54, 140, 11, 0, 0, 10, 0, 0, 0, 140, 76, 3, 9, 140, 11, 1, 0, 27, 25, 4, 53, 64, 18, 11, 22, 7, 1, 2, 6, 0, 0, 1, 14, 117, 53, 2, 0, 1, 0, 15, 8, 55, 55, 11, 6, 55, 6, 11, 1, 8, 22, 21, 70, 17, 7, 32, 1, 0, 1, 5, 14, 0, 2, 20, 3, 24, 37, 5, 1;
